Date,Nifty50,NiftyNext50,NiftyMidcap100
22-03-2018,10114.75,28369.65039,18747.80078
23-03-2018,9998.049805,28189.90039,18474
26-03-2018,10130.65039,28616.94922,18712.75
27-03-2018,10184.15039,28835.75,18959.44922
28-03-2018,10113.7002,28545.25,18757
02-04-2018,10211.7998,29114.25,19097.40039
03-04-2018,10245,29455.55078,19266.05078
04-04-2018,10128.40039,29119.55078,19040.84961
05-04-2018,10325.15039,29645.19922,19418.94922
06-04-2018,10331.59961,29991.55078,19519.25
09-04-2018,10379.34961,30002.09961,19594.69922
10-04-2018,10402.25,29963.19922,19630.94922
11-04-2018,10417.15039,30005.94922,19633.19922
12-04-2018,10458.65039,29956.75,19571.55078
13-04-2018,10480.59961,29946.44922,19676.19922
16-04-2018,10528.34961,30105.05078,19834.34961
17-04-2018,10548.7002,30165.55078,19860.25
18-04-2018,10526.2002,30139.40039,19841.44922
19-04-2018,10565.2998,30358.75,19974.09961
20-04-2018,10564.0498,30231.40039,19905.75
23-04-2018,10584.7002,30391.40039,20006.44922
24-04-2018,10614.34961,30444.75,19994.15039
25-04-2018,10570.5498,30393.05078,19912.90039
26-04-2018,10617.7998,30326.80078,19987
27-04-2018,10692.2998,30513.40039,20120.80078
30-04-2018,10739.34961,30682.65039,20290.30078
02-05-2018,10718.0498,30287.90039,19987.75
03-05-2018,10679.65039,29898.90039,19775
04-05-2018,10618.25,29703.94922,19720
07-05-2018,10715.5,29939,19867.75
08-05-2018,10717.7998,29842.5,19839.05078
09-05-2018,10741.7002,29668.94922,19733.84961
10-05-2018,10716.5498,29284.80078,19423.90039
11-05-2018,10806.5,29288.65039,19507.09961
14-05-2018,10806.59961,29148.44922,19275.25
15-05-2018,10801.84961,29052.59961,19097.09961
16-05-2018,10741.09961,29022.09961,19082.90039
17-05-2018,10682.7002,29017.19922,19153.30078
18-05-2018,10596.40039,28600.69922,18891.80078
21-05-2018,10516.7002,28179.44922,18571.25
22-05-2018,10536.7002,28562.5,18619.19922
23-05-2018,10430.34961,28411.30078,18506.80078
24-05-2018,10513.84961,28481.19922,18427.65039
25-05-2018,10605.15039,28963.40039,18787.40039
28-05-2018,10688.65039,29447.09961,19051.55078
29-05-2018,10633.2998,29428.75,18985.05078
30-05-2018,10614.34961,29343.34961,18975.30078
31-05-2018,10736.15039,29241.40039,18903.30078
01-06-2018,10696.2002,28948,18635.69922
04-06-2018,10628.5,28689.25,18428.09961
05-06-2018,10593.15039,28390.69922,18194.59961
06-06-2018,10684.65039,28824.15039,18452.69922
07-06-2018,10768.34961,29204.65039,18734.15039
08-06-2018,10767.65039,29320.59961,18830.59961
11-06-2018,10786.9502,29339.15039,18825.09961
12-06-2018,10842.84961,29548.75,18985.5
13-06-2018,10856.7002,29491.40039,18919.44922
14-06-2018,10808.0498,29440.69922,18934.19922
15-06-2018,10817.7002,29215.65039,18812.59961
18-06-2018,10799.84961,29064.75,18746.59961
19-06-2018,10710.4502,28847.90039,18518.09961
20-06-2018,10772.0498,28838.55078,18613.30078
21-06-2018,10741.09961,28675.84961,18507.19922
22-06-2018,10821.84961,28829.44922,18595.84961
25-06-2018,10762.4502,28447.69922,18494.80078
26-06-2018,10769.15039,28505.84961,18460.09961
27-06-2018,10671.40039,28119,18182.75
28-06-2018,10589.09961,27771.34961,17844.65039
29-06-2018,10714.2998,28291.69922,18181.30078
02-07-2018,10657.2998,28042.44922,18063.75
03-07-2018,10699.90039,28170.5,18229.80078
04-07-2018,10769.90039,28113.30078,18255.80078
05-07-2018,10749.75,27999.05078,18128.09961
06-07-2018,10772.65039,28148.05078,18222.05078
09-07-2018,10852.90039,28361.44922,18512.94922
10-07-2018,10947.25,28655.59961,18646.19922
11-07-2018,10948.2998,28424,18555.05078
12-07-2018,11023.2002,28367.19922,18473.84961
13-07-2018,11018.90039,28234.84961,18263
16-07-2018,10936.84961,27592.44922,17794
17-07-2018,11008.0498,27904.34961,18209.09961
18-07-2018,10980.4502,27591.19922,18017.94922
19-07-2018,10957.09961,27438.94922,17887.44922
20-07-2018,11010.2002,27593.65039,18055.15039
23-07-2018,11084.75,28065.84961,18255.19922
24-07-2018,11134.2998,28786.25,18496.69922
25-07-2018,11132,28758.30078,18505.25
26-07-2018,11167.2998,29026.25,18614.25
27-07-2018,11278.34961,29258.44922,18781.44922
30-07-2018,11319.5498,29563.55078,18801.84961
31-07-2018,11356.5,29690.55078,18876.90039
01-08-2018,11346.2002,29783.15039,18905.25
02-08-2018,11244.7002,29702,18926.44922
03-08-2018,11360.7998,29903.84961,19112.69922
06-08-2018,11387.09961,29948.55078,19199.19922
07-08-2018,11389.4502,29934.25,19145.55078
08-08-2018,11450,29981.5,19142.80078
09-08-2018,11470.7002,30093.55078,19236.69922
10-08-2018,11429.5,29867.75,19135.94922
13-08-2018,11355.75,29547.09961,19012.40039
14-08-2018,11435.09961,29710.5,19239.19922
16-08-2018,11385.0498,29498,19221.25
17-08-2018,11470.75,29940.69922,19443
20-08-2018,11551.75,30286.40039,19598.40039
21-08-2018,11570.90039,30417.40039,19634.05078
23-08-2018,11582.75,30591.94922,19599.5
24-08-2018,11557.09961,30547.15039,19542.05078
27-08-2018,11691.9502,30807.19922,19773.84961
28-08-2018,11738.5,30768.09961,19718.40039
29-08-2018,11691.90039,30981.94922,19826.69922
30-08-2018,11676.7998,31097.34961,19851.84961
31-08-2018,11680.5,31251.69922,19920.44922
03-09-2018,11582.34961,31022.25,19866.69922
04-09-2018,11520.2998,30074.84961,19326.90039
05-09-2018,11476.9502,29895.09961,19245.55078
